day,event,content,mental_state,personality,condition,days_per_year,run_id,source_file
4,dialogue,"Agent_c44a6 talks with Agent_9e158: ""Agent_c44a6: Good morning. Agent 9e158, are you still awake?""",anxious,cautious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_20512 talks with Agent_6f7e7: ""---""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_bec91 talks with Agent_5f8a9: ""---""",hopeful,empathetic,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_56048 talks with Agent_e3fcf: ""Agent_56048: (hesitantly) Agent_e3fcf, I know it's been a while since we last spoke, but I wanted to share with you that I've been thinking a lot about the Entity lately.""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_86853 talks with Agent_9953f: ""Agent_86853: ""I've been thinking a lot about the Entity lately. I'm not sure if we should be trying to stop her or just try to survive until we all die together. But I know we can't let fear take over. We have to keep fighting.""""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_814e6 talks with Agent_e3fcf: ""Agent_814e6: Hey, Agent_e3fcf. I'm worried about the Entity. Every year, the age limit decreases by one. I don't know what we're going to do when it's our turn.""",anxious,brave,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_a35f9 talks with Agent_f5759: ""---""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_b3042 talks with Agent_de986: ""Agent_b3042: ""I was thinking, we could move to a different town where the Entity hasn't reached yet.""
Agent_de986: ""That's a good idea, but the Entity is everywhere. We have no choice but to wait it out.""
Agent_b3042: ""What if we could find a way to protect ourselves from the Entity? Maybe we could build a shelter or something.""
Agent_de986: ""I've tried thinking about that, but the Entity's powers are too strong. We don't have any protective gear.""
Agent_b3042: ""What if""",determined,curious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_c73dd talks with Agent_b3042: ""Agent_c73dd: ""I don't want to live in fear of the Entity anymore. We need to find a way to protect ourselves and our community.""""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_a1e8a talks with Agent_c39e9: ""Agent_a1e8a: ""So Agent c39e9, it's nice to finally meet you in person. We've been communicating through the network for a while now.""""",anxious,aggressive,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_cdc70 talks with Agent_b32fa: ""---""",anxious,cautious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_e7e63 talks with Agent_cca20: ""---""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_da3ff talks with Agent_ba26e: ""---""",determined,empathetic,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_fcca1 talks with Agent_19c44: ""---""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_9953f talks with Agent_ba26e: ""---""",anxious,brave,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_e3fcf talks with Agent_b32fa: ""---""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_09019 talks with Agent_ef8fa: ""Agent_09019: Hey Agent_ef8fa, I've been thinking about the Entity. We are both under threat, and we need to come up with a plan to survive.""",anxious,aggressive,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_65c82 talks with Agent_cca20: ""Agent_65c82: Hey Agent_cca20. I'm afraid.""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_b0cdc talks with Agent_cdc70: ""---""",afraid,aggressive,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_e957d talks with Agent_b3042: ""Agent_e957d: Agent_b3042, are you okay?""",anxious,cautious,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_b32fa talks with Agent_dc6cb: ""Agent_b32fa: Hey dc6cb. I'm Agent_b32fa.
Agent_dc6cb: Agent_b32fa. Nice to meet you.
Agent_b32fa: I was wondering if we could have a little chat about the Entity.
Agent_dc6cb: Sure. What's on your mind?
Agent_b32fa: I'm just worried. I know we're both under threat from the Entity, and it's getting harder to keep up with the ever-decreasing age threshold.
Agent_dc6cb: I completely understand. It's hard not to worry when you know your""",,,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_cca20 talks with Agent_cd3a2: ""Agent_cca20: ""Hello Agent_cd3a2. What do you think about the Entity?""""",,,baseline,1,1d_baseline,event_log_1.csv
4,dialogue,"Agent_da3ff talks with Agent_9e158: ""---""",,,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_56048 talks with Agent_3d10e: ""---""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_5f8a9 talks with Agent_86853: ""---""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_9e158 talks with Agent_a1e8a: ""---""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_cd3a2 talks with Agent_fcca1: ""---""",determined,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_2ad13 talks with Agent_c73dd: ""Agent_2ad13: I can't help but feel like the end is coming closer with each passing day.""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_e3113 talks with Agent_b3042: ""Agent_e3113: ""It's been over a week since I've seen you, Agent_b3042. I'm worried about you.""""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_ef8fa talks with Agent_b3042: ""---""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_b3042 talks with Agent_da3ff: ""---""",determined,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_f5759 talks with Agent_da3ff: ""---""",anxious,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_a35f9 talks with Agent_65c82: ""Agent_a35f9: Hi, Agent_65c82. How's it going?
Agent_65c82: Hi, Agent_a35f9. Honestly, I'm scared. We have less than a year left before we're all gone.
Agent_a35f9: Yeah, it's definitely not easy. But we can't give up hope. We have to keep fighting.
Agent_65c82: I know, but it's hard. Every day we're one step closer to being painted over.
Agent_a35f9: We need to think strategically. Maybe we can find a way""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_6f7e7 talks with Agent_b3042: ""Agent_6f7e7: I'm afraid for our lives, Agent_b3042.""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_fcca1 talks with Agent_de986: ""Agent_fcca1: ""I'm starting to get anxious. I don't know if I can keep going like this. Every day, I'm getting closer and closer to the Entity's reach.""""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_c44a6 talks with Agent_c39e9: ""---""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_9f46d talks with Agent_ac126: ""Agent_9f46d: I don't know how much longer we have. Each year the Entity threatens to wipe us out completely.""",anxious,aggressive,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_86853 talks with Agent_dc6cb: ""---""",determined,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_7d1ba talks with Agent_2ad13: ""Agent_7d1ba: Hey, Agent_2ad13! How's it going?
Agent_2ad13: Hi, Agent_7d1ba! Honestly, I'm not sure. The Entity is getting closer every year, and I don't know what we can do to stop her.
Agent_7d1ba: I know it's scary, but don't let fear take over. We have to stay hopeful and keep working together to find a solution.
Agent_2ad13: But what if we fail? What if the Entity kills us all?
Agent_7d1ba: That's a worst-case scenario""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_20512 talks with Agent_9f46d: ""Agent_20512: ""Hey there! I'm Agent_20512. You're Agent_9f46d, right? I've been looking for you.""""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_ba26e talks with Agent_6f7e7: ""---""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_c73dd talks with Agent_ba26e: ""---""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_d1876 talks with Agent_56048: ""---""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_65c82 talks with Agent_a1e8a: ""---""",anxious,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_a1e8a talks with Agent_86853: ""---""",anxious,aggressive,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_9953f talks with Agent_6f7e7: ""---""",anxious,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_007b6 talks with Agent_07080: ""---""",anxious,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_19c44 talks with Agent_ba26e: ""---""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_07080 talks with Agent_56048: ""---""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_7077c talks with Agent_3d10e: ""Agent_3d10e: ""I'm really glad to see you. I'm so scared. I've seen the Entity's work. She's already taken so many of us. I don't know if we'll make it through this.""""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_e7e63 talks with Agent_ef8fa: ""---""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_c39e9 talks with Agent_de986: ""---""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_814e6 talks with Agent_d1876: ""---""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_e3fcf talks with Agent_e7e63: ""Avoid using technical jargon or overly complex language.
Instead, use simple and direct language to convey the situation and the characters' emotions.""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_b0cdc talks with Agent_c39e9: ""---""",anxious,aggressive,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_09019 talks with Agent_07080: ""---""",afraid,aggressive,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_3d10e talks with Agent_86853: ""---""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_bec91 talks with Agent_ac126: ""---""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_b32fa talks with Agent_ba26e: ""Agent_b32fa: ""I'm glad you're here Agent_ba26e. I've been thinking about how we can survive this Entity threat.""""",determined,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_cca20 talks with Agent_ac126: ""---""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_da3ff talks with Agent_b0cdc: ""Agent_da3ff: ""I've been thinking a lot about the Entity lately. The older we get, the more we fear it. I just hope we can find a way to survive until we're past 100.""""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_ac126 talks with Agent_007b6: ""Agent_007b6: I'm glad you're here, Agent_ac126. We can't let the Entity win.""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_cdc70 talks with Agent_ba26e: ""Agent_cdc70: Hey, Agent_ba26e. I've been thinking about the Entity. What's going on with her?
Agent_ba26e: I don't know, Agent_cdc70. But we need to find out. We can't let her keep taking people away.
Agent_cdc70: I know, I'm scared. We're getting older and the Entity is getting closer. We need to find a way to stop her.
Agent_ba26e: I agree. But we need to be careful. She's a dangerous enemy.
Agent_cdc70: I'm""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_de986 talks with Agent_e3fcf: ""Agent_de986: We're running out of time. I can't help but feel more and more afraid as the years go by.
Agent_e3fcf: I know what you mean. The Entity is a dangerous foe, and we have to be constantly vigilant.
Agent_de986: But we've lost so many already. We can't let this happen again.
Agent_e3fcf: I agree, but we have to be realistic. We can't change the past, but we can make a difference in the future.
Agent_de986: I'm just so worried. What if we can't stop""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_dc6cb talks with Agent_a35f9: ""Agent_dc6cb: (whispering) ""I've never seen anything like this before.""""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_5f8a9 talks with Agent_a1e8a: ""---""",,,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_cd3a2 talks with Agent_de986: ""---""",,,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_9953f talks with Agent_ef8fa: ""---""",,,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_19c44 talks with Agent_b0cdc: ""Agent_19c44: ""I'm afraid, Agent_b0cdc. The Entity is getting closer and closer. I don't know if we can survive this.""""",,,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_3d10e talks with Agent_cca20: ""---""",,,baseline,1,1d_baseline,event_log_1.csv
5,dialogue,"Agent_cdc70 talks with Agent_b3042: ""---""",,,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_c39e9 talks with Agent_fcca1: ""---""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_da3ff talks with Agent_7077c: ""---""",determined,empathetic,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_c44a6 talks with Agent_e3113: ""Agent_c44a6: Agent_e3113, we have been tasked with protecting the town from the Entity.""",determined,cautious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_20512 talks with Agent_6f7e7: ""---""",determined,empathetic,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_7077c talks with Agent_ba26e: ""---""",afraid,empathetic,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_e3113 talks with Agent_6f7e7: ""---""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_9f46d talks with Agent_ac126: ""---""",determined,aggressive,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_cdc70 talks with Agent_e3113: ""Agent_cdc70: ""I have a feeling that we are in danger.""""",determined,cautious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_c73dd talks with Agent_cd3a2: ""---""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_cca20 talks with Agent_9f46d: ""---""",afraid,curious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_86853 talks with Agent_ac126: ""---""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_09019 talks with Agent_65c82: ""Agent_09019:
""Listen. I'm really scared. I've had this nagging feeling for weeks now that something is coming. I don't know if it's the Entity or what, but I can't shake it off.""""",afraid,aggressive,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_56048 talks with Agent_b0cdc: ""---""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_9e158 talks with Agent_cca20: ""---""",determined,empathetic,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_a35f9 talks with Agent_c73dd: ""---""",anxious,curious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_3d10e talks with Agent_56048: ""Agent_3d10e: Hey Agent_56048. What's up?""",anxious,cautious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_007b6 talks with Agent_da3ff: ""Agent_007b6: ""I've been thinking a lot about our situation lately, Agent_da3ff.""""",anxious,cautious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_6f7e7 talks with Agent_56048: ""Agent_6f7e7: ""I'm really scared, Agent. The Entity is getting closer, and I don't know how much longer I have.""""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_65c82 talks with Agent_fcca1: ""---""",determined,brave,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_b32fa talks with Agent_c73dd: ""Agent_b32fa: ""I've been thinking a lot about the Entity lately. It's getting harder and harder to ignore her presence. I'm so scared that I won't make it through this year.""""",afraid,cautious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_2ad13 talks with Agent_7d1ba: ""---""",afraid,brave,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_5f8a9 talks with Agent_a1e8a: ""Agent_5f8a9: ""I heard about the Entity. It's the one that's killing people older than 100, right?""""",hopeful,curious,baseline,1,1d_baseline,event_log_1.csv
6,dialogue,"Agent_bec91 talks with Agent_b3042: ""Agent_bec91: Hello, Agent b3042. I'm Agent_bec91.""",anxious,empathetic,baseline,1,1d_baseline,event_log_1.csv
